Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
2,4889717,2815,0,8,2,4,2,2444858.5,1629905.667,814952.8333,19,EASY
2,1203541,2788,0,5,2,4,1,601770.5,401180.3333,200590.1667,24,MEDIUM
2,6613720,1664,0,15,3,2,0,3306860,2204573.333,1102286.667,49,HARD
2,3635984,5844,0,23,3,3,2,1817992,1211994.667,605997.3333,72,EASY
2,4727149,5513,0,15,2,3,0,2363574.5,1575716.333,787858.1667,48,HARD
2,6472007,1377,0,12,3,1,1,3236003.5,2157335.667,1078667.833,57,MEDIUM
2,1607470,7552,0,19,2,2,1,803735,535823.3333,267911.6667,97,MEDIUM
2,2852197,708,0,22,1,2,0,1426098.5,950732.3333,475366.1667,20,HARD
2,5608543,5637,0,21,0,4,1,2804271.5,1869514.333,934757.1667,30,MEDIUM
2,4809929,4560,0,2,3,3,2,2404964.5,1603309.667,801654.8333,40,EASY
2,6934677,1454,0,4,3,3,0,3467338.5,2311559,1155779.5,65,HARD
2,5307440,8000,0,10,0,4,2,2653720,1769146.667,884573.3333,95,EASY
2,2681668,4638,0,16,1,1,2,1340834,893889.3333,446944.6667,60,EASY
2,208434,1277,0,23,0,3,2,104217,69478,34739,64,EASY
2,2382975,5577,0,15,1,4,2,1191487.5,794325,397162.5,46,EASY
2,4410418,8317,0,22,0,4,2,2205209,1470139.333,735069.6667,68,EASY
2,2703182,785,0,13,0,1,1,1351591,901060.6667,450530.3333,69,MEDIUM
2,3105692,2475,0,21,3,3,0,1552846,1035230.667,517615.3333,89,HARD
2,702822,7700,0,4,2,2,1,351411,234274,117137,30,MEDIUM
2,1577390,3828,0,25,3,4,0,788695,525796.6667,262898.3333,61,HARD
2,4315992,2997,0,10,1,2,0,2157996,1438664,719332,62,HARD
2,1644560,3942,0,10,1,3,1,822280,548186.6667,274093.3333,49,MEDIUM
2,6072595,7621,0,10,0,4,0,3036297.5,2024198.333,1012099.167,47,HARD
2,4552797,2588,0,20,1,4,2,2276398.5,1517599,758799.5,22,EASY
2,5560087,8641,0,9,0,2,0,2780043.5,1853362.333,926681.1667,30,HARD
2,1614797,1042,0,17,3,3,1,807398.5,538265.6667,269132.8333,46,MEDIUM
2,2148978,5374,0,1,0,2,1,1074489,716326,358163,25,MEDIUM
2,3172164,8457,0,17,1,1,0,1586082,1057388,528694,58,HARD
2,3502072,5592,0,8,0,2,0,1751036,1167357.333,583678.6667,76,HARD
2,4296323,6622,0,6,0,2,1,2148161.5,1432107.667,716053.8333,93,MEDIUM
2,3837406,1189,0,2,3,1,1,1918703,1279135.333,639567.6667,59,MEDIUM
2,4217264,1411,0,10,3,2,1,2108632,1405754.667,702877.3333,91,MEDIUM
2,2663772,2208,0,17,2,1,1,1331886,887924,443962,98,MEDIUM
2,2390662,3617,0,22,0,4,2,1195331,796887.3333,398443.6667,31,EASY
2,1051885,6035,0,16,0,2,1,525942.5,350628.3333,175314.1667,100,MEDIUM
2,5206711,8657,0,6,3,1,0,2603355.5,1735570.333,867785.1667,66,HARD
2,5270593,8612,0,25,3,2,1,2635296.5,1756864.333,878432.1667,22,MEDIUM
2,6011871,1630,0,8,2,1,2,3005935.5,2003957,1001978.5,37,EASY
2,6894380,8543,0,2,0,4,0,3447190,2298126.667,1149063.333,39,HARD
2,1842817,1766,0,10,3,1,0,921408.5,614272.3333,307136.1667,34,HARD
2,3198050,3402,0,10,0,4,2,1599025,1066016.667,533008.3333,28,EASY
2,183662,1793,0,14,3,1,0,91831,61220.66667,30610.33333,96,HARD
2,3669598,5653,0,13,0,3,1,1834799,1223199.333,611599.6667,30,MEDIUM
2,6026387,6067,0,15,2,1,1,3013193.5,2008795.667,1004397.833,78,MEDIUM
2,2072793,1615,0,20,1,2,1,1036396.5,690931,345465.5,24,MEDIUM
2,577351,546,0,1,1,4,0,288675.5,192450.3333,96225.16667,74,HARD
2,2567012,4406,0,22,3,3,1,1283506,855670.6667,427835.3333,73,MEDIUM
2,6018467,7696,0,9,2,4,1,3009233.5,2006155.667,1003077.833,99,MEDIUM
2,1885819,4043,0,1,0,4,1,942909.5,628606.3333,314303.1667,29,MEDIUM
2,1789538,2853,0,15,2,4,0,894769,596512.6667,298256.3333,66,HARD
2,5763420,6758,0,9,3,2,1,2881710,1921140,960570,76,MEDIUM
2,3478079,903,0,16,3,4,0,1739039.5,1159359.667,579679.8333,68,HARD
2,6494218,3221,0,12,0,3,0,3247109,2164739.333,1082369.667,67,HARD
2,243856,3008,0,3,0,4,0,121928,81285.33333,40642.66667,11,HARD
2,1059268,6386,0,13,3,2,0,529634,353089.3333,176544.6667,75,HARD
2,814382,3512,0,18,0,2,1,407191,271460.6667,135730.3333,43,MEDIUM
2,519586,3465,0,21,1,3,2,259793,173195.3333,86597.66667,11,EASY
2,4221461,4078,0,9,1,3,1,2110730.5,1407153.667,703576.8333,14,MEDIUM
2,381640,4445,0,19,2,2,2,190820,127213.3333,63606.66667,55,EASY
2,2660084,3331,0,13,2,2,1,1330042,886694.6667,443347.3333,44,MEDIUM
2,824961,1464,0,10,3,3,0,412480.5,274987,137493.5,53,HARD
2,2635091,8077,0,23,1,3,0,1317545.5,878363.6667,439181.8333,100,HARD
2,1139538,8264,0,1,1,4,0,569769,379846,189923,63,HARD
2,5196004,4085,0,13,0,4,0,2598002,1732001.333,866000.6667,54,HARD
2,2473384,6814,0,9,0,2,2,1236692,824461.3333,412230.6667,71,EASY
2,634215,2244,0,21,0,3,1,317107.5,211405,105702.5,87,MEDIUM
2,124436,7639,0,7,2,3,2,62218,41478.66667,20739.33333,39,EASY
2,5846598,5560,0,10,2,4,0,2923299,1948866,974433,43,HARD
2,492921,2197,0,15,3,1,0,246460.5,164307,82153.5,43,HARD
2,1720231,1215,0,13,0,3,2,860115.5,573410.3333,286705.1667,35,EASY
2,2012855,8615,0,15,3,2,2,1006427.5,670951.6667,335475.8333,67,EASY
2,2788665,6860,0,17,1,3,1,1394332.5,929555,464777.5,19,MEDIUM
2,716469,7391,0,7,1,1,1,358234.5,238823,119411.5,75,MEDIUM
2,4191989,625,0,20,1,2,0,2095994.5,1397329.667,698664.8333,90,HARD
2,1683320,7866,0,22,1,3,2,841660,561106.6667,280553.3333,100,EASY
2,2410408,614,0,11,3,2,0,1205204,803469.3333,401734.6667,20,HARD
2,808977,5307,0,5,2,3,1,404488.5,269659,134829.5,90,MEDIUM
2,5564702,7104,0,24,0,3,1,2782351,1854900.667,927450.3333,83,MEDIUM
2,6523750,440,0,23,2,4,0,3261875,2174583.333,1087291.667,23,HARD
2,1999292,252,0,1,1,3,1,999646,666430.6667,333215.3333,42,MEDIUM
2,3736410,1008,0,19,1,1,1,1868205,1245470,622735,79,MEDIUM
2,1134929,506,0,1,1,3,2,567464.5,378309.6667,189154.8333,74,EASY
2,5576353,1217,0,21,1,4,2,2788176.5,1858784.333,929392.1667,17,EASY
2,5048669,2568,0,19,2,4,1,2524334.5,1682889.667,841444.8333,64,MEDIUM
2,6186585,8645,0,12,1,4,0,3093292.5,2062195,1031097.5,16,HARD
2,4623111,1880,0,13,2,4,1,2311555.5,1541037,770518.5,11,MEDIUM
2,4405508,5141,0,10,2,4,1,2202754,1468502.667,734251.3333,61,MEDIUM
2,6563515,3193,0,3,0,1,1,3281757.5,2187838.333,1093919.167,54,MEDIUM
2,3531969,7404,0,14,3,4,2,1765984.5,1177323,588661.5,96,EASY
2,4030850,3063,0,2,1,2,2,2015425,1343616.667,671808.3333,19,EASY
2,1569074,3133,0,15,1,4,0,784537,523024.6667,261512.3333,65,HARD
2,3120258,4708,0,21,1,2,0,1560129,1040086,520043,70,HARD
2,6396024,5861,0,6,1,4,1,3198012,2132008,1066004,68,MEDIUM
2,739697,6638,0,3,3,3,0,369848.5,246565.6667,123282.8333,30,HARD
2,3864492,5017,0,22,1,4,0,1932246,1288164,644082,31,HARD
2,2481162,4116,0,25,0,2,0,1240581,827054,413527,81,HARD
2,415249,1306,0,6,0,3,1,207624.5,138416.3333,69208.16667,83,MEDIUM
2,2894618,1434,0,4,0,2,0,1447309,964872.6667,482436.3333,39,HARD
2,1640636,6537,0,1,2,1,1,820318,546878.6667,273439.3333,73,MEDIUM
2,3001654,1090,0,16,3,3,1,1500827,1000551.333,500275.6667,94,MEDIUM
2,141261,3264,0,6,2,1,1,70630.5,47087,23543.5,99,MEDIUM
2,2265809,3305,0,22,3,2,2,1132904.5,755269.6667,377634.8333,25,EASY
2,5728030,5853,0,11,1,4,1,2864015,1909343.333,954671.6667,13,MEDIUM
2,5838722,1101,0,6,0,2,0,2919361,1946240.667,973120.3333,91,HARD
2,3289056,5131,0,23,2,4,0,1644528,1096352,548176,14,HARD
2,717684,8922,0,14,3,4,2,358842,239228,119614,30,EASY
2,331395,2339,0,19,1,4,1,165697.5,110465,55232.5,21,MEDIUM
2,710412,6065,0,12,1,1,0,355206,236804,118402,78,HARD
2,113939,6269,0,4,0,1,2,56969.5,37979.66667,18989.83333,27,EASY
2,4164843,7375,0,8,2,1,1,2082421.5,1388281,694140.5,61,MEDIUM
2,4082792,3457,0,4,3,1,1,2041396,1360930.667,680465.3333,69,MEDIUM
2,767467,3256,0,13,3,1,1,383733.5,255822.3333,127911.1667,93,MEDIUM
2,5574170,5844,0,23,3,2,1,2787085,1858056.667,929028.3333,42,MEDIUM
2,2665378,1951,0,18,3,3,1,1332689,888459.3333,444229.6667,88,MEDIUM
2,5038397,5955,0,10,0,3,1,2519198.5,1679465.667,839732.8333,62,MEDIUM
2,6828717,334,0,6,1,2,0,3414358.5,2276239,1138119.5,76,HARD
2,1294730,7922,0,12,2,4,0,647365,431576.6667,215788.3333,68,HARD
2,6011578,479,0,23,1,1,1,3005789,2003859.333,1001929.667,93,MEDIUM
2,39462,339,0,22,2,4,1,19731,13154,6577,44,MEDIUM
2,2561350,5323,0,20,0,2,2,1280675,853783.3333,426891.6667,38,EASY
2,4579748,1745,0,16,0,2,1,2289874,1526582.667,763291.3333,16,MEDIUM
2,912532,7356,0,19,2,4,1,456266,304177.3333,152088.6667,79,MEDIUM
2,5142636,8477,0,11,1,2,0,2571318,1714212,857106,50,HARD
2,4008277,5482,0,8,2,3,2,2004138.5,1336092.333,668046.1667,13,EASY
2,3679102,7407,0,20,3,2,1,1839551,1226367.333,613183.6667,46,MEDIUM
2,2241544,3665,0,23,2,2,2,1120772,747181.3333,373590.6667,28,EASY
2,6675255,3949,0,20,1,4,2,3337627.5,2225085,1112542.5,60,EASY
2,872218,6701,0,8,2,1,1,436109,290739.3333,145369.6667,84,MEDIUM
2,2166744,3641,0,3,2,2,2,1083372,722248,361124,79,EASY
2,2780252,2980,0,22,1,2,1,1390126,926750.6667,463375.3333,91,MEDIUM
2,3268741,6102,0,21,1,2,1,1634370.5,1089580.333,544790.1667,10,MEDIUM
2,4215134,5895,0,5,0,1,1,2107567,1405044.667,702522.3333,79,MEDIUM
2,6947147,3826,0,19,0,4,0,3473573.5,2315715.667,1157857.833,85,HARD
2,4843164,4005,0,6,1,3,2,2421582,1614388,807194,45,EASY
2,3620825,172,0,15,3,3,2,1810412.5,1206941.667,603470.8333,92,EASY
2,3639638,8172,0,10,0,2,0,1819819,1213212.667,606606.3333,74,HARD
2,6887635,471,0,14,3,3,2,3443817.5,2295878.333,1147939.167,31,EASY
2,5245257,7615,0,20,1,3,2,2622628.5,1748419,874209.5,92,EASY
2,5062161,6061,0,19,2,3,2,2531080.5,1687387,843693.5,65,EASY
2,4381677,7186,0,16,0,1,1,2190838.5,1460559,730279.5,35,MEDIUM
2,85720,1421,0,5,3,4,1,42860,28573.33333,14286.66667,41,MEDIUM
2,5116472,1700,0,10,2,2,1,2558236,1705490.667,852745.3333,56,MEDIUM
2,4035852,5042,0,21,2,1,1,2017926,1345284,672642,25,MEDIUM
2,5408257,3180,0,15,3,1,1,2704128.5,1802752.333,901376.1667,100,MEDIUM
2,356761,3665,0,5,1,2,2,178380.5,118920.3333,59460.16667,28,EASY
2,2258354,829,0,21,1,4,2,1129177,752784.6667,376392.3333,66,EASY
2,2332406,6636,0,18,1,3,2,1166203,777468.6667,388734.3333,92,EASY
2,6623749,2044,0,5,2,3,2,3311874.5,2207916.333,1103958.167,47,EASY
2,4257816,7757,0,10,1,2,1,2128908,1419272,709636,20,MEDIUM
2,3964519,3747,0,19,3,2,0,1982259.5,1321506.333,660753.1667,17,HARD
2,5714757,3412,0,11,2,4,2,2857378.5,1904919,952459.5,19,EASY
2,3655050,986,0,10,3,1,1,1827525,1218350,609175,93,MEDIUM
2,5588411,6086,0,9,0,1,2,2794205.5,1862803.667,931401.8333,92,EASY
2,1558535,7669,0,20,3,2,1,779267.5,519511.6667,259755.8333,30,MEDIUM
2,2232287,7836,0,22,0,1,0,1116143.5,744095.6667,372047.8333,81,HARD
2,3194174,8287,0,22,1,2,1,1597087,1064724.667,532362.3333,87,MEDIUM
2,4935814,1349,0,9,0,1,2,2467907,1645271.333,822635.6667,93,EASY
2,4211252,7405,0,5,3,2,1,2105626,1403750.667,701875.3333,44,MEDIUM
2,5195870,151,0,14,1,4,1,2597935,1731956.667,865978.3333,33,MEDIUM
2,4408480,8724,0,8,3,3,1,2204240,1469493.333,734746.6667,63,MEDIUM
2,2271664,2429,0,25,0,2,2,1135832,757221.3333,378610.6667,96,EASY
2,1709261,6175,0,9,0,2,1,854630.5,569753.6667,284876.8333,61,MEDIUM
2,2039319,7856,0,25,0,2,2,1019659.5,679773,339886.5,37,EASY
2,2178836,4262,0,17,3,1,0,1089418,726278.6667,363139.3333,21,HARD
2,1092001,1911,0,19,1,3,2,546000.5,364000.3333,182000.1667,78,EASY
2,5486412,4888,0,12,1,4,0,2743206,1828804,914402,70,HARD
2,2900817,2503,0,2,0,1,2,1450408.5,966939,483469.5,47,EASY
2,6210387,4397,0,25,3,3,1,3105193.5,2070129,1035064.5,19,MEDIUM
2,4074138,5341,0,10,1,3,2,2037069,1358046,679023,85,EASY
2,621683,2424,0,23,0,1,1,310841.5,207227.6667,103613.8333,56,MEDIUM
2,3700710,3674,0,14,1,3,1,1850355,1233570,616785,50,MEDIUM
2,3375383,7321,0,9,0,2,0,1687691.5,1125127.667,562563.8333,25,HARD
2,2742998,4306,0,6,0,1,1,1371499,914332.6667,457166.3333,100,MEDIUM
2,6790590,3112,0,14,0,1,2,3395295,2263530,1131765,13,EASY
2,5025869,8078,0,1,2,3,2,2512934.5,1675289.667,837644.8333,57,EASY
2,1940658,4485,0,3,3,1,2,970329,646886,323443,34,EASY
2,80152,1149,0,14,0,1,0,40076,26717.33333,13358.66667,83,HARD
2,5594980,4643,0,21,2,4,2,2797490,1864993.333,932496.6667,56,EASY
2,1238031,8943,0,15,2,2,0,619015.5,412677,206338.5,27,HARD
2,834290,5363,0,13,2,3,2,417145,278096.6667,139048.3333,87,EASY
2,3032743,8756,0,17,0,2,2,1516371.5,1010914.333,505457.1667,45,EASY
2,1615008,3496,0,16,0,1,1,807504,538336,269168,35,MEDIUM
2,40825,5745,0,18,1,2,2,20412.5,13608.33333,6804.166667,23,EASY
2,188698,7633,0,10,3,2,0,94349,62899.33333,31449.66667,17,HARD
2,2776773,3811,0,22,0,2,0,1388386.5,925591,462795.5,94,HARD
2,5722568,707,0,16,0,2,1,2861284,1907522.667,953761.3333,69,MEDIUM
2,4824749,8982,0,9,1,1,0,2412374.5,1608249.667,804124.8333,61,HARD
2,883349,4050,0,25,1,1,1,441674.5,294449.6667,147224.8333,97,MEDIUM
2,2141790,740,0,8,0,4,2,1070895,713930,356965,65,EASY
2,2593565,322,0,15,3,1,0,1296782.5,864521.6667,432260.8333,75,HARD
2,6564006,1830,0,10,2,3,2,3282003,2188002,1094001,33,EASY
2,3782991,7874,0,18,0,2,2,1891495.5,1260997,630498.5,21,EASY
2,1614332,1822,0,25,1,1,2,807166,538110.6667,269055.3333,58,EASY
2,242436,4401,0,15,2,2,1,121218,80812,40406,38,MEDIUM
2,2049392,7143,0,20,3,1,1,1024696,683130.6667,341565.3333,13,MEDIUM
2,1698514,8369,0,10,1,1,2,849257,566171.3333,283085.6667,53,EASY
2,722189,833,0,2,2,4,1,361094.5,240729.6667,120364.8333,40,MEDIUM
2,1444435,5110,0,20,1,2,2,722217.5,481478.3333,240739.1667,22,EASY
2,358415,7028,0,5,3,2,1,179207.5,119471.6667,59735.83333,87,MEDIUM
2,6554361,4422,0,22,2,2,1,3277180.5,2184787,1092393.5,70,MEDIUM
2,4668881,2552,0,16,3,2,1,2334440.5,1556293.667,778146.8333,38,MEDIUM
2,1244459,3054,0,9,2,1,0,622229.5,414819.6667,207409.8333,42,HARD
2,1771945,8142,0,9,0,1,2,885972.5,590648.3333,295324.1667,51,EASY
2,5217441,2640,0,11,2,3,0,2608720.5,1739147,869573.5,14,HARD
2,346317,6203,0,22,0,2,2,173158.5,115439,57719.5,34,EASY
2,3015284,7549,0,20,1,2,1,1507642,1005094.667,502547.3333,21,MEDIUM
2,5786328,5337,0,5,2,1,1,2893164,1928776,964388,28,MEDIUM
2,5171941,8258,0,13,0,4,0,2585970.5,1723980.333,861990.1667,33,HARD
2,5902836,7016,0,11,0,2,0,2951418,1967612,983806,46,HARD
2,1187695,4566,0,7,2,2,2,593847.5,395898.3333,197949.1667,41,EASY
2,3891035,4721,0,11,2,4,0,1945517.5,1297011.667,648505.8333,38,HARD
2,6559667,4882,0,7,3,3,0,3279833.5,2186555.667,1093277.833,49,HARD
2,5103963,5676,0,19,3,1,1,2551981.5,1701321,850660.5,25,MEDIUM
2,6288144,6094,0,22,1,4,2,3144072,2096048,1048024,10,EASY
2,6077489,1701,0,17,3,2,0,3038744.5,2025829.667,1012914.833,95,HARD
2,935827,5370,0,3,1,3,2,467913.5,311942.3333,155971.1667,18,EASY
2,1289840,7968,0,16,2,2,2,644920,429946.6667,214973.3333,91,EASY
2,446118,6293,0,15,0,4,0,223059,148706,74353,34,HARD
2,6290373,8297,0,16,2,2,1,3145186.5,2096791,1048395.5,27,MEDIUM
2,301944,2227,0,15,1,2,1,150972,100648,50324,40,MEDIUM
2,821895,385,0,9,0,4,1,410947.5,273965,136982.5,14,MEDIUM
2,559178,3666,0,13,2,3,2,279589,186392.6667,93196.33333,54,EASY
2,2805460,184,0,4,3,4,2,1402730,935153.3333,467576.6667,79,EASY
2,6422585,1911,0,25,1,4,0,3211292.5,2140861.667,1070430.833,58,HARD
2,6715881,5161,0,13,3,4,2,3357940.5,2238627,1119313.5,91,EASY
2,3084404,5965,0,3,1,4,1,1542202,1028134.667,514067.3333,24,MEDIUM
2,4760905,5116,0,24,2,4,2,2380452.5,1586968.333,793484.1667,64,EASY
2,5518652,5033,0,5,0,3,0,2759326,1839550.667,919775.3333,78,HARD
2,5867712,4721,0,24,0,2,2,2933856,1955904,977952,90,EASY
2,5547511,1434,0,5,3,3,2,2773755.5,1849170.333,924585.1667,57,EASY
2,2341541,7131,0,20,2,4,0,1170770.5,780513.6667,390256.8333,70,HARD
2,3872680,3127,0,1,2,1,2,1936340,1290893.333,645446.6667,100,EASY
2,2707112,2212,0,15,2,4,2,1353556,902370.6667,451185.3333,81,EASY
2,1600680,7912,0,18,1,1,0,800340,533560,266780,15,HARD
2,2501421,327,0,16,0,3,2,1250710.5,833807,416903.5,92,EASY
2,1209118,7169,0,4,0,1,0,604559,403039.3333,201519.6667,35,HARD
2,2769212,7985,0,7,2,2,1,1384606,923070.6667,461535.3333,18,MEDIUM
2,917850,5524,0,17,0,2,1,458925,305950,152975,34,MEDIUM
2,5855824,6103,0,15,0,1,1,2927912,1951941.333,975970.6667,82,MEDIUM
2,4805813,5411,0,21,0,2,1,2402906.5,1601937.667,800968.8333,33,MEDIUM
2,915795,3393,0,15,2,2,1,457897.5,305265,152632.5,63,MEDIUM
2,3225136,5061,0,20,2,3,2,1612568,1075045.333,537522.6667,96,EASY
2,5987679,1383,0,11,2,4,0,2993839.5,1995893,997946.5,52,HARD
2,6652481,4312,0,13,1,3,1,3326240.5,2217493.667,1108746.833,49,MEDIUM
2,2531092,333,0,21,0,4,1,1265546,843697.3333,421848.6667,98,MEDIUM
2,4706290,2221,0,11,0,4,1,2353145,1568763.333,784381.6667,80,MEDIUM
2,4293026,3639,0,17,1,2,1,2146513,1431008.667,715504.3333,79,MEDIUM
2,4461861,3398,0,22,2,2,2,2230930.5,1487287,743643.5,100,EASY
2,1257800,746,0,19,2,3,0,628900,419266.6667,209633.3333,39,HARD
2,5637022,7500,0,24,2,2,1,2818511,1879007.333,939503.6667,18,MEDIUM
2,4813203,342,0,16,0,3,2,2406601.5,1604401,802200.5,16,EASY
2,4234683,6045,0,21,3,2,2,2117341.5,1411561,705780.5,74,EASY
2,881967,920,0,6,0,2,2,440983.5,293989,146994.5,72,EASY
2,1354621,4679,0,8,2,1,1,677310.5,451540.3333,225770.1667,79,MEDIUM
2,1415959,2159,0,2,1,1,2,707979.5,471986.3333,235993.1667,26,EASY
2,393380,5885,0,9,3,4,1,196690,131126.6667,65563.33333,19,MEDIUM
2,3897003,5713,0,2,3,2,2,1948501.5,1299001,649500.5,18,EASY
2,1435670,3957,0,12,1,2,2,717835,478556.6667,239278.3333,23,EASY
2,1610893,829,0,18,2,4,0,805446.5,536964.3333,268482.1667,77,HARD
2,1628396,7474,0,10,0,1,0,814198,542798.6667,271399.3333,70,HARD
2,6492081,5245,0,14,1,2,2,3246040.5,2164027,1082013.5,39,EASY
2,5174776,2335,0,9,2,2,2,2587388,1724925.333,862462.6667,24,EASY
2,5102265,454,0,12,2,3,2,2551132.5,1700755,850377.5,14,EASY
2,1174718,7774,0,20,0,3,0,587359,391572.6667,195786.3333,80,HARD
2,5169564,4627,0,22,1,3,2,2584782,1723188,861594,76,EASY
2,1556777,1607,0,8,1,4,0,778388.5,518925.6667,259462.8333,78,HARD
2,1847165,3278,0,14,2,1,0,923582.5,615721.6667,307860.8333,96,HARD
2,5073954,5757,0,13,1,4,0,2536977,1691318,845659,74,HARD
2,2652265,1875,0,12,0,3,0,1326132.5,884088.3333,442044.1667,24,HARD
2,2512997,7527,0,2,0,4,1,1256498.5,837665.6667,418832.8333,68,MEDIUM
2,2584994,3070,0,22,2,4,0,1292497,861664.6667,430832.3333,75,HARD
2,4097653,5643,0,22,2,4,0,2048826.5,1365884.333,682942.1667,58,HARD
2,3832033,8218,0,7,1,1,1,1916016.5,1277344.333,638672.1667,62,MEDIUM
2,283261,1581,0,8,0,1,2,141630.5,94420.33333,47210.16667,72,EASY
2,6813123,1719,0,1,0,3,0,3406561.5,2271041,1135520.5,77,HARD
2,2514876,8705,0,2,1,4,0,1257438,838292,419146,69,HARD
2,422126,740,0,4,3,1,1,211063,140708.6667,70354.33333,99,MEDIUM
2,5960570,7291,0,16,2,1,2,2980285,1986856.667,993428.3333,37,EASY
2,2232527,8145,0,7,2,4,1,1116263.5,744175.6667,372087.8333,95,MEDIUM
2,1189092,3630,0,17,1,2,0,594546,396364,198182,21,HARD
2,5361687,6285,0,9,0,1,1,2680843.5,1787229,893614.5,79,MEDIUM
2,5537899,1189,0,25,0,4,2,2768949.5,1845966.333,922983.1667,13,EASY
2,320478,4695,0,16,3,2,1,160239,106826,53413,94,MEDIUM
2,2660767,3264,0,3,1,4,1,1330383.5,886922.3333,443461.1667,22,MEDIUM
2,1394601,159,0,18,3,1,0,697300.5,464867,232433.5,53,HARD
2,2543707,3865,0,17,3,3,0,1271853.5,847902.3333,423951.1667,64,HARD
2,6890006,5648,0,13,2,1,0,3445003,2296668.667,1148334.333,94,HARD
2,1536467,2021,0,21,1,2,2,768233.5,512155.6667,256077.8333,87,EASY
2,6475598,7092,0,8,0,4,1,3237799,2158532.667,1079266.333,85,MEDIUM
2,6408836,5815,0,2,3,1,1,3204418,2136278.667,1068139.333,62,MEDIUM
2,3496665,7150,0,13,0,1,0,1748332.5,1165555,582777.5,73,HARD
2,2513559,544,0,12,0,2,1,1256779.5,837853,418926.5,83,MEDIUM
2,6181187,5964,0,4,1,2,1,3090593.5,2060395.667,1030197.833,67,MEDIUM
2,5968076,3205,0,11,0,2,1,2984038,1989358.667,994679.3333,22,MEDIUM
2,684715,4436,0,2,3,3,0,342357.5,228238.3333,114119.1667,21,HARD
2,2792864,5205,0,21,2,1,2,1396432,930954.6667,465477.3333,18,EASY
2,2791305,4326,0,5,2,4,2,1395652.5,930435,465217.5,20,EASY
2,556931,5202,0,10,0,3,1,278465.5,185643.6667,92821.83333,20,MEDIUM
2,6255150,2507,0,21,2,3,1,3127575,2085050,1042525,92,MEDIUM
2,1176182,4960,0,5,2,1,1,588091,392060.6667,196030.3333,23,MEDIUM
2,6734012,5242,0,1,2,3,0,3367006,2244670.667,1122335.333,78,HARD
2,5381446,7254,0,5,1,1,1,2690723,1793815.333,896907.6667,50,MEDIUM
2,3795866,8569,0,23,2,1,1,1897933,1265288.667,632644.3333,11,MEDIUM
2,2606347,5880,0,9,0,4,1,1303173.5,868782.3333,434391.1667,30,MEDIUM
2,5192050,6916,0,13,0,4,1,2596025,1730683.333,865341.6667,99,MEDIUM
2,4421100,4008,0,22,3,1,0,2210550,1473700,736850,51,HARD
2,598051,2031,0,24,0,1,2,299025.5,199350.3333,99675.16667,43,EASY
2,5222944,5337,0,6,3,1,0,2611472,1740981.333,870490.6667,88,HARD
2,1185368,5991,0,9,2,2,0,592684,395122.6667,197561.3333,28,HARD
2,1669431,7654,0,21,1,3,0,834715.5,556477,278238.5,37,HARD
2,6171621,8490,0,13,2,2,0,3085810.5,2057207,1028603.5,88,HARD
2,2403998,8340,0,19,2,3,1,1201999,801332.6667,400666.3333,17,MEDIUM
2,4150994,685,0,10,0,1,2,2075497,1383664.667,691832.3333,56,EASY
2,6639513,6921,0,7,1,3,0,3319756.5,2213171,1106585.5,50,HARD
2,4720968,8320,0,11,1,3,2,2360484,1573656,786828,43,EASY
2,5368506,4036,0,6,2,3,1,2684253,1789502,894751,79,MEDIUM
2,2465132,948,0,13,2,1,1,1232566,821710.6667,410855.3333,41,MEDIUM
2,5940,5623,0,21,2,3,2,2970,1980,990,95,EASY
2,424463,2295,0,5,3,1,1,212231.5,141487.6667,70743.83333,98,MEDIUM
2,1801733,5474,0,14,1,3,2,900866.5,600577.6667,300288.8333,16,EASY
2,1327357,1861,0,1,3,1,1,663678.5,442452.3333,221226.1667,59,MEDIUM
2,4883255,1953,0,19,3,3,2,2441627.5,1627751.667,813875.8333,39,EASY
2,4976419,3909,0,9,2,4,2,2488209.5,1658806.333,829403.1667,20,EASY
2,1873358,780,0,15,2,4,2,936679,624452.6667,312226.3333,28,EASY
2,3453854,2004,0,12,2,4,0,1726927,1151284.667,575642.3333,69,HARD
2,6700240,1233,0,25,0,3,1,3350120,2233413.333,1116706.667,21,MEDIUM
2,857589,351,0,1,2,3,1,428794.5,285863,142931.5,53,MEDIUM
2,4053450,1908,0,2,3,3,2,2026725,1351150,675575,15,EASY
2,2665822,8420,0,18,3,4,2,1332911,888607.3333,444303.6667,51,EASY
2,5636539,2475,0,1,3,2,1,2818269.5,1878846.333,939423.1667,11,MEDIUM
2,648900,4678,0,21,3,4,0,324450,216300,108150,68,HARD
2,5321490,3357,0,15,3,3,2,2660745,1773830,886915,35,EASY
2,1574132,3814,0,4,3,1,0,787066,524710.6667,262355.3333,70,HARD
2,2132253,5245,0,19,2,4,0,1066126.5,710751,355375.5,94,HARD
2,734674,3299,0,14,1,2,2,367337,244891.3333,122445.6667,45,EASY
2,312961,3794,0,16,0,1,0,156480.5,104320.3333,52160.16667,46,HARD
2,2071149,2596,0,14,2,1,1,1035574.5,690383,345191.5,45,MEDIUM
2,1595916,4800,0,12,0,2,1,797958,531972,265986,31,MEDIUM
